Region,Segment,Sub-segment,Sub-segment 1,Sub-segment 2,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033
Middle East & Africa,By Component,Hardware,Kiosk Scanner Devices,Multi-plane (Bioptic) Kiosk Scanners,"3,824","4,192","4,598","5,033","5,491","5,979","6,504","7,085","7,718","8,404","9,135","9,902","10,716"
Middle East & Africa,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,"3,523","3,889","4,294","4,732","5,199","5,693","6,230","6,818","7,461","8,167","8,921","9,718","10,569"
Middle East & Africa,By Component,Hardware,Dedicated / Retailer-Supplied Mobile Devices,Dedicated / Retailer-Supplied Mobile Devices,"3,718","4,186","4,713","5,300","5,945","6,659","7,449","8,335","9,317","10,420","11,639","12,972","14,437"
Middle East & Africa,By Component,Hardware,Smart-Cart Units,Smart-Cart Units,796,900,"1,017","1,147","1,291","1,452","1,631","1,833","2,058","2,308","2,585","2,889","3,224"
Middle East & Africa,By Component,Hardware,Kiosk Terminals / Display + Controller,Kiosk Terminals / Display + Controller,"7,161","8,009","8,953","9,984","11,098","12,312","13,657","15,148","16,783","18,586","20,535","22,628","24,906"
Middle East & Africa,By Component,Hardware,Payment Units,Payment Units,"10,600","11,669","12,847","14,134","15,515","17,000","18,611","20,372","22,272","24,344","26,553","28,891","31,395"
Middle East & Africa,By Component,Hardware,Kiosk Cabinet / Enclosure,Kiosk Cabinet / Enclosure,"8,631","9,400","10,232","11,110","12,023","12,975","14,002","15,126","16,339","17,668","19,068","20,533","22,080"
Middle East & Africa,By Component,Hardware,Receipt Printer,Receipt Printer,"11,395","12,276","13,234","14,251","15,314","16,444","17,659","18,986","20,399","21,901","23,447","25,020","26,654"
Middle East & Africa,By Component,Hardware,"Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","7,788","8,658","9,608","10,634","11,734","12,942","14,282","15,780","17,412","19,202","21,131","23,209","25,466"
Middle East & Africa,By Product Type,Fixed-Position Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,"3,449","3,842","4,279","4,755","5,274","5,839","6,466","7,169","7,947","8,799","9,725","10,723","11,806"
Middle East & Africa,By Product Type,Fixed-Position Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,"2,776","3,139","3,549","4,007","4,504","5,061","5,682","6,384","7,174","8,057","9,033","10,103","11,281"
Middle East & Africa,By Product Type,Fixed-Position Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,"1,830","2,056","2,308","2,587","2,896","3,236","3,616","4,043","4,513","5,037","5,611","6,230","6,918"
Middle East & Africa,By Product Type,Mobile Self-Scanning Solutions,Dedicated Mobile Self-Scanning Devices,Dedicated Mobile Self-Scanning Devices,"2,872","3,335","3,874","4,493","5,196","6,011","6,944","8,023","9,255","10,666","12,268","14,076","16,138"
Middle East & Africa,By Product Type,Mobile Self-Scanning Solutions,Smartphone-Based Self-Scanning,Smartphone-Based Self-Scanning,926,"1,101","1,306","1,548","1,829","2,165","2,563","3,030","3,586","4,242","5,009","5,904","6,951"
Middle East & Africa,By Product Type,Mobile Self-Scanning Solutions,Smart-Cart-Based Self-Scanning,Smart-Cart-Based Self-Scanning,455,549,659,793,949,"1,131","1,355","1,621","1,943","2,321","2,768","3,290","3,910"
Middle East & Africa,By Model Type,Cash Model,Cash Model,Cash Model,"3,045","3,389","3,765","4,168","4,611","5,096","5,639","6,247","6,918","7,655","8,456","9,331","10,287"
Middle East & Africa,By Model Type,Cashless Model,Cashless Model,Cashless Model,"9,263","10,633","12,210","14,015","16,037","18,347","20,987","24,023","27,500","31,467","35,958","40,995","46,717"
Middle East & Africa,By Technology,Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),"11,149","12,668","14,395","16,340","18,498","20,939","23,705","26,863","30,448","34,494","39,032","44,080","49,755"
Middle East & Africa,By Technology,RFID-Based Scanning,RFID-Based Scanning,RFID-Based Scanning,392,447,510,582,664,752,854,968,"1,096","1,245","1,413","1,596","1,805"
Middle East & Africa,By Technology,Computer Vision and AI Scanning,Computer Vision and AI Scanning,Computer Vision and AI Scanning,767,907,"1,070","1,261","1,486","1,752","2,067","2,439","2,874","3,383","3,969","4,650","5,444"
Middle East & Africa,By Retail Format,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,"6,259","7,109","8,072","9,157","10,362","11,718","13,249","14,998","16,976","19,213","21,708","24,480","27,586"
Middle East & Africa,By Retail Format,Convenience Stores,Convenience Stores,Convenience Stores,"1,609","1,846","2,119","2,428","2,781","3,180","3,643","4,175","4,783","5,476","6,261","7,142","8,144"
Middle East & Africa,By Retail Format,Specialty and Discount Stores,Specialty and Discount Stores,Specialty and Discount Stores,"1,218","1,375","1,553","1,753","1,971","2,220","2,498","2,812","3,164","3,562","4,003","4,489","5,027"
Middle East & Africa,By Retail Format,Department Stores,Department Stores,Department Stores,844,944,"1,058","1,185","1,320","1,473","1,644","1,831","2,045","2,281","2,545","2,831","3,148"
Middle East & Africa,By Retail Format,Warehouse Clubs,Warehouse Clubs,Warehouse Clubs,"1,793","2,095","2,442","2,842","3,302","3,836","4,463","5,193","6,043","7,026","8,156","9,456","10,959"
Middle East & Africa,By Retail Format,Pharmacies & Drugstores,Pharmacies & Drugstores,Pharmacies & Drugstores,585,653,731,818,912,"1,016","1,129","1,261","1,407","1,564","1,741","1,928","2,140"
Middle East & Africa,By Country,GCC,GCC,GCC,"6,598","7,555","8,651","9,897","11,296","12,884","14,698","16,787","19,170","21,881","24,943","28,385","32,287"
Middle East & Africa,By Country,South Africa,South Africa,South Africa,"1,999","2,251","2,536","2,852","3,202","3,597","4,040","4,537","5,099","5,728","6,435","7,214","8,085"
Middle East & Africa,By Country,Rest of Middle East & Africa,Rest of Middle East & Africa,Rest of Middle East & Africa,"3,711","4,216","4,788","5,434","6,150","6,962","7,888","8,946","10,149","11,513","13,036","14,727","16,632"
GCC,By Component,Hardware,Kiosk Scanner Devices,Single-plane Kiosk Scanners,"5,489","5,999","6,563","7,162","7,797","8,459","9,171","9,954","10,831","11,808","12,869","14,001","15,209"
GCC,By Component,Hardware,Kiosk Scanner Devices,Multi-plane (Bioptic) Kiosk Scanners,"2,250","2,477","2,728","2,997","3,277","3,575","3,895","4,254","4,650","5,083","5,550","6,046","6,574"
GCC,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,"1,931","2,138","2,369","2,619","2,884","3,162","3,465","3,798","4,165","4,574","5,011","5,473","5,967"
GCC,By Component,Hardware,Dedicated / Retailer-Supplied Mobile Devices,Dedicated / Retailer-Supplied Mobile Devices,"1,905","2,146","2,417","2,723","3,064","3,445","3,868","4,337","4,848","5,424","6,063","6,768","7,546"
GCC,By Component,Hardware,Smart-Cart Units,Smart-Cart Units,350,397,450,509,574,645,724,814,916,"1,030","1,155","1,293","1,444"
GCC,By Component,Hardware,Kiosk Terminals / Display + Controller,Kiosk Terminals / Display + Controller,"3,929","4,406","4,945","5,540","6,179","6,877","7,649","8,504","9,445","10,489","11,614","12,816","14,125"
GCC,By Component,Hardware,Payment Units,Payment Units,"5,849","6,474","7,172","7,934","8,738","9,599","10,530","11,558","12,679","13,916","15,237","16,635","18,139"
GCC,By Component,Hardware,Kiosk Cabinet / Enclosure,Kiosk Cabinet / Enclosure,"4,745","5,186","5,673","6,193","6,734","7,290","7,882","8,533","9,247","10,041","10,885","11,767","12,701"
GCC,By Component,Hardware,Receipt Printer,Receipt Printer,"5,766","6,216","6,707","7,234","7,794","8,400","9,059","9,781","10,543","11,351","12,175","13,010","13,877"
GCC,By Component,Hardware,"Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","4,137","4,606","5,108","5,645","6,227","6,875","7,609","8,432","9,319","10,286","11,329","12,466","13,707"
GCC,By Product Type,Fixed-Position Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,"1,809","2,027","2,272","2,544","2,837","3,158","3,514","3,917","4,365","4,864","5,409","6,001","6,647"
GCC,By Product Type,Fixed-Position Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,"1,436","1,629","1,849","2,096","2,365","2,666","3,003","3,386","3,817","4,298","4,828","5,409","6,049"
GCC,By Product Type,Fixed-Position Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,959,"1,083","1,220","1,372","1,543","1,734","1,948","2,189","2,457","2,757","3,086","3,446","3,847"
GCC,By Product Type,Mobile Self-Scanning Solutions,Dedicated Mobile Self-Scanning Devices,Dedicated Mobile Self-Scanning Devices,"1,626","1,895","2,209","2,569","2,983","3,461","4,009","4,644","5,368","6,196","7,141","8,212","9,436"
GCC,By Product Type,Mobile Self-Scanning Solutions,Smartphone-Based Self-Scanning,Smartphone-Based Self-Scanning,509,608,723,860,"1,019","1,209","1,436","1,704","2,026","2,405","2,851","3,376","3,993"
GCC,By Product Type,Mobile Self-Scanning Solutions,Smart-Cart-Based Self-Scanning,Smart-Cart-Based Self-Scanning,259,313,378,456,549,656,788,947,"1,137","1,361","1,628","1,941","2,315"
GCC,By Model Type,Cash Model,Cash Model,Cash Model,"1,683","1,882","2,096","2,325","2,580","2,867","3,195","3,566","3,974","4,422","4,913","5,458","6,059"
GCC,By Model Type,Cashless Model,Cashless Model,Cashless Model,"4,915","5,673","6,555","7,572","8,716","10,017","11,503","13,221","15,196","17,459","20,030","22,927","26,228"
GCC,By Technology,Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),"5,974","6,823","7,795","8,896","10,126","11,518","13,101","14,918","16,984","19,327","21,965","24,918","28,250"
GCC,By Technology,RFID-Based Scanning,RFID-Based Scanning,RFID-Based Scanning,191,219,251,288,331,377,429,489,557,636,726,825,939
GCC,By Technology,Computer Vision and AI Scanning,Computer Vision and AI Scanning,Computer Vision and AI Scanning,433,513,605,713,839,989,"1,168","1,380","1,629","1,918","2,252","2,642","3,098"
GCC,By Retail Format,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,"3,324","3,796","4,336","4,948","5,629","6,399","7,269","8,269","9,404","10,693","12,140","13,756","15,575"
GCC,By Retail Format,Convenience Stores,Convenience Stores,Convenience Stores,867,"1,000","1,155","1,329","1,529","1,756","2,019","2,321","2,671","3,069","3,523","4,035","4,618"
GCC,By Retail Format,Specialty and Discount Stores,Specialty and Discount Stores,Specialty and Discount Stores,661,749,850,964,"1,092","1,235","1,398","1,583","1,790","2,026","2,286","2,574","2,897"
GCC,By Retail Format,Department Stores,Department Stores,Department Stores,458,515,576,648,724,812,908,"1,016","1,138","1,272","1,422","1,586","1,768"
GCC,By Retail Format,Warehouse Clubs,Warehouse Clubs,Warehouse Clubs,984,"1,155","1,350","1,575","1,837","2,140","2,499","2,920","3,408","3,973","4,625","5,381","6,257"
GCC,By Retail Format,Pharmacies & Drugstores,Pharmacies & Drugstores,Pharmacies & Drugstores,304,340,384,433,485,542,605,678,759,848,947,"1,053","1,172"
South Africa,By Component,Hardware,Kiosk Scanner Devices,Single-plane Kiosk Scanners,"1,442","1,567","1,705","1,852","2,005","2,166","2,337","2,522","2,722","2,938","3,164","3,393","3,635"
South Africa,By Component,Hardware,Kiosk Scanner Devices,Multi-plane (Bioptic) Kiosk Scanners,595,651,713,779,848,921,999,"1,084","1,175","1,275","1,380","1,489","1,605"
South Africa,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,605,667,735,807,884,964,"1,052","1,149","1,257","1,375","1,503","1,638","1,782"
South Africa,By Component,Hardware,Dedicated / Retailer-Supplied Mobile Devices,Dedicated / Retailer-Supplied Mobile Devices,621,699,786,882,986,"1,098","1,222","1,364","1,522","1,700","1,896","2,109","2,342"
South Africa,By Component,Hardware,Smart-Cart Units,Smart-Cart Units,155,175,197,220,246,276,310,348,390,436,486,541,601
South Africa,By Component,Hardware,Kiosk Terminals / Display + Controller,Kiosk Terminals / Display + Controller,"1,137","1,269","1,418","1,582","1,757","1,943","2,146","2,373","2,626","2,912","3,223","3,558","3,921"
South Africa,By Component,Hardware,Payment Units,Payment Units,"1,440","1,571","1,713","1,868","2,037","2,220","2,420","2,638","2,870","3,115","3,369","3,632","3,909"
South Africa,By Component,Hardware,Kiosk Cabinet / Enclosure,Kiosk Cabinet / Enclosure,"1,367","1,479","1,603","1,732","1,864","1,998","2,141","2,294","2,459","2,641","2,828","3,020","3,219"
South Africa,By Component,Hardware,Receipt Printer,Receipt Printer,"1,937","2,077","2,228","2,389","2,560","2,743","2,939","3,147","3,366","3,596","3,830","4,066","4,312"
South Africa,By Component,Hardware,"Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","1,186","1,314","1,457","1,611","1,774","1,951","2,142","2,356","2,596","2,860","3,146","3,448","3,773"
South Africa,By Product Type,Fixed-Position Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,547,601,664,728,800,875,954,"1,041","1,137","1,238","1,349","1,462","1,582"
South Africa,By Product Type,Fixed-Position Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,469,524,585,652,725,808,900,"1,002","1,114","1,240","1,380","1,532","1,700"
South Africa,By Product Type,Fixed-Position Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,305,338,375,417,462,510,564,624,690,760,838,921,"1,011"
South Africa,By Product Type,Mobile Self-Scanning Solutions,Dedicated Mobile Self-Scanning Devices,Dedicated Mobile Self-Scanning Devices,464,533,612,700,800,915,"1,046","1,195","1,365","1,557","1,773","2,013","2,284"
South Africa,By Product Type,Mobile Self-Scanning Solutions,Smartphone-Based Self-Scanning,Smartphone-Based Self-Scanning,145,171,200,235,274,322,377,441,514,602,704,824,962
South Africa,By Product Type,Mobile Self-Scanning Solutions,Smart-Cart-Based Self-Scanning,Smart-Cart-Based Self-Scanning,69,84,100,120,141,167,199,234,279,331,391,462,546
South Africa,By Model Type,Cash Model,Cash Model,Cash Model,457,503,554,609,668,730,797,868,946,"1,030","1,118","1,212","1,312"
South Africa,By Model Type,Cashless Model,Cashless Model,Cashless Model,"1,542","1,748","1,982","2,243","2,534","2,867","3,243","3,669","4,153","4,698","5,317","6,002","6,773"
South Africa,By Technology,Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),"1,800","2,020","2,269","2,543","2,844","3,183","3,560","3,980","4,453","4,976","5,564","6,208","6,923"
South Africa,By Technology,RFID-Based Scanning,RFID-Based Scanning,RFID-Based Scanning,67,76,85,96,108,120,135,151,169,190,213,237,264
South Africa,By Technology,Computer Vision and AI Scanning,Computer Vision and AI Scanning,Computer Vision and AI Scanning,132,155,182,213,250,294,345,406,477,562,658,769,898
South Africa,By Retail Format,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,"1,024","1,149","1,288","1,446","1,620","1,812","2,026","2,264","2,531","2,829","3,160","3,524","3,926"
South Africa,By Retail Format,Convenience Stores,Convenience Stores,Convenience Stores,256,290,329,373,422,477,541,614,696,787,891,"1,006","1,134"
South Africa,By Retail Format,Specialty and Discount Stores,Specialty and Discount Stores,Specialty and Discount Stores,213,239,267,297,329,369,410,456,507,565,629,699,774
South Africa,By Retail Format,Department Stores,Department Stores,Department Stores,136,149,167,184,203,223,247,271,300,331,366,403,445
South Africa,By Retail Format,Warehouse Clubs,Warehouse Clubs,Warehouse Clubs,282,326,377,433,496,571,657,756,870,"1,002","1,152","1,323","1,521"
South Africa,By Retail Format,Pharmacies & Drugstores,Pharmacies & Drugstores,Pharmacies & Drugstores,88,98,108,119,132,145,159,176,195,214,237,259,285
Rest of Middle East & Africa,By Component,Hardware,Kiosk Scanner Devices,Single-plane Kiosk Scanners,"1,815","1,973","2,147","2,330","2,521","2,714","2,916","3,134","3,370","3,626","3,897","4,179","4,474"
Rest of Middle East & Africa,By Component,Hardware,Kiosk Scanner Devices,Multi-plane (Bioptic) Kiosk Scanners,979,"1,064","1,157","1,257","1,366","1,483","1,610","1,747","1,893","2,046","2,205","2,367","2,537"
Rest of Middle East & Africa,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,987,"1,084","1,190","1,306","1,431","1,567","1,713","1,871","2,039","2,218","2,407","2,607","2,820"
