Region,Segment,Sub-segment,Sub-segment 1,Sub-segment 2,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033
Latin America,By Retail Format,Convenience Stores,Convenience Stores,Convenience Stores,22.2,25.3,28.9,33.0,37.8,43.3,49.7,57.1,65.6,75.5,87.0,100.1,115.2
Latin America,By Retail Format,Specialty and Discount Stores,Specialty and Discount Stores,Specialty and Discount Stores,16.9,18.9,21.2,23.9,26.9,30.3,34.1,38.6,43.6,49.4,55.9,63.3,71.7
Latin America,By Retail Format,Department Stores,Department Stores,Department Stores,11.0,12.3,13.6,15.2,16.9,18.8,21.0,23.5,26.4,29.5,33.1,37.1,41.6
Latin America,By Retail Format,Warehouse Clubs,Warehouse Clubs,Warehouse Clubs,18.2,21.0,24.3,28.2,32.7,37.9,44.1,51.4,59.9,70.0,81.8,95.7,111.8
Latin America,By Retail Format,Pharmacies & Drugstores,Pharmacies & Drugstores,Pharmacies & Drugstores,9.0,10.1,11.2,12.5,14.0,15.6,17.5,19.7,22.1,24.9,27.9,31.4,35.2
Latin America,By Country,Brazil,Brazil,Brazil,68.6,78.2,89.2,101.8,116.3,133.1,152.4,174.9,201.0,231.2,266.0,306.0,351.9
Latin America,By Country,Argentina,Argentina,Argentina,26.4,29.4,32.9,36.8,41.1,46.0,51.6,58.0,65.2,73.4,82.7,93.1,104.8
Latin America,By Country,Mexico,Mexico,Mexico,51.1,57.9,65.6,74.4,84.5,96.0,109.3,124.5,142.1,162.3,185.4,211.7,241.6
Latin America,By Country,Rest of Latin America,Rest of Latin America,Rest of Latin America,24.6,27.7,31.2,35.2,39.7,44.9,50.7,57.5,65.1,73.9,83.9,95.3,108.1
Brazil,By Component,Hardware,Kiosk Scanner Devices,Single-plane Kiosk Scanners,1.8,1.9,2.1,2.3,2.6,2.8,3.1,3.4,3.8,4.2,4.6,5.1,5.6
Brazil,By Component,Hardware,Kiosk Scanner Devices,Multi-plane (Bioptic) Kiosk Scanners,4.5,5.0,5.5,6.1,6.8,7.5,8.3,9.2,10.2,11.3,12.6,14.0,15.6
Brazil,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,0.5,0.6,0.7,0.7,0.8,0.9,1.0,1.2,1.3,1.5,1.6,1.8,2.0
Brazil,By Component,Hardware,Dedicated / Retailer-Supplied Mobile Devices,Dedicated / Retailer-Supplied Mobile Devices,3.9,4.4,5.0,5.7,6.5,7.3,8.3,9.5,10.8,12.4,14.1,16.1,18.4
Brazil,By Component,Hardware,Smart-Cart Units,Smart-Cart Units,1.9,2.2,2.5,2.9,3.3,3.7,4.2,4.9,5.6,6.4,7.4,8.5,9.7
Brazil,By Component,Hardware,Kiosk Terminals / Display + Controller,Kiosk Terminals / Display + Controller,9.1,10.3,11.6,13.1,14.8,16.7,18.8,21.3,24.1,27.3,31.0,35.2,39.8
Brazil,By Component,Hardware,Payment Units,Payment Units,2.6,2.8,3.1,3.5,3.9,4.3,4.8,5.4,6.0,6.7,7.5,8.3,9.2
Brazil,By Component,Hardware,Kiosk Cabinet / Enclosure,Kiosk Cabinet / Enclosure,8.1,8.8,9.7,10.6,11.7,12.9,14.2,15.6,17.2,19.0,20.9,23.1,25.4
Brazil,By Component,Hardware,Receipt Printer,Receipt Printer,2.9,3.2,3.4,3.7,4.1,4.5,4.9,5.4,5.9,6.4,7.0,7.7,8.4
Brazil,By Component,Hardware,"Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)",3.9,4.4,5.0,5.6,6.2,7.0,7.8,8.8,9.9,11.1,12.5,14.1,15.8
Brazil,By Component,Software,Scanning & Decoding software,Scanning & Decoding software,3.7,4.1,4.6,5.1,5.7,6.4,7.2,8.0,9.0,10.1,11.3,12.7,14.2
Brazil,By Component,Software,Computer Vision Software,Computer Vision Software,1.0,1.1,1.2,1.4,1.6,1.8,2.1,2.4,2.8,3.2,3.7,4.2,4.9
Brazil,By Component,Software,POS & Payment Integration Software,POS & Payment Integration Software,3.3,3.8,4.2,4.8,5.4,6.1,6.9,7.8,8.9,10.1,11.4,13.0,14.7
Brazil,By Component,Software,Store Operations & Workflow Software,Store Operations & Workflow Software,2.5,2.8,3.2,3.6,4.0,4.6,5.2,6.0,6.8,7.8,8.9,10.2,11.6
Brazil,By Component,Software,"Others (Analytics & Dashboard Software, etc.)","Others (Analytics & Dashboard Software, etc.)",1.4,1.5,1.7,1.9,2.1,2.4,2.7,3.0,3.4,3.8,4.3,4.9,5.5
Brazil,By Component,Services,Managed Services,Managed Services,8.2,10.6,13.6,17.2,21.5,26.7,33.0,40.6,49.9,61.0,74.1,89.8,108.4
Brazil,By Component,Services,Professional Services,Professional Services,9.3,10.6,11.9,13.5,15.3,17.4,19.8,22.5,25.5,29.0,32.9,37.5,42.6
Brazil,By Product Type,Fixed-Position Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,24.8,27.9,31.3,35.3,39.8,45.0,50.8,57.5,65.1,73.6,83.3,94.2,106.4
Brazil,By Product Type,Fixed-Position Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,25.8,29.5,33.7,38.5,44.0,50.3,57.5,65.9,75.7,86.9,99.8,114.6,131.4
Brazil,By Product Type,Fixed-Position Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,10.1,11.5,13.0,14.7,16.6,18.9,21.5,24.5,27.9,31.8,36.2,41.3,47.0
Brazil,By Product Type,Mobile Self-Scanning Solutions,Dedicated Mobile Self-Scanning Devices,Dedicated Mobile Self-Scanning Devices,4.1,4.8,5.7,6.7,7.9,9.3,10.9,12.9,15.2,18.0,21.2,25.0,29.5
Brazil,By Product Type,Mobile Self-Scanning Solutions,Smartphone-Based Self-Scanning,Smartphone-Based Self-Scanning,1.8,2.2,2.6,3.2,3.8,4.6,5.5,6.6,7.9,9.6,11.5,13.9,16.8
Brazil,By Product Type,Mobile Self-Scanning Solutions,Smart-Cart-Based Self-Scanning,Smart-Cart-Based Self-Scanning,1.9,2.3,2.8,3.4,4.2,5.1,6.2,7.6,9.3,11.3,13.9,17.0,20.7
Brazil,By Model Type,Cash Model,Cash Model,Cash Model,20.9,23.5,26.3,29.6,33.4,37.7,42.5,48.0,54.1,61.0,68.9,77.9,87.9
Brazil,By Model Type,Cashless Model,Cashless Model,Cashless Model,47.7,54.7,62.8,72.2,82.9,95.4,109.9,126.9,146.9,170.2,197.1,228.1,264.0
Brazil,By Technology,Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),59.7,67.7,76.9,87.2,99.1,112.6,128.1,146.0,166.7,190.3,217.3,248.1,283.0
Brazil,By Technology,RFID-Based Scanning,RFID-Based Scanning,RFID-Based Scanning,2.5,2.9,3.3,3.8,4.3,5.0,5.7,6.5,7.5,8.7,10.0,11.6,13.3
Brazil,By Technology,Computer Vision and AI Scanning,Computer Vision and AI Scanning,Computer Vision and AI Scanning,6.3,7.6,9.0,10.8,12.9,15.5,18.6,22.3,26.8,32.2,38.6,46.3,55.5
Brazil,By Retail Format,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,37.2,42.4,48.3,55.0,62.7,71.6,81.8,93.6,107.4,123.1,141.3,162.0,185.7
Brazil,By Retail Format,Convenience Stores,Convenience Stores,Convenience Stores,9.1,10.4,12.0,13.8,16.0,18.4,21.3,24.6,28.5,33.0,38.2,44.3,51.3
Brazil,By Retail Format,Specialty and Discount Stores,Specialty and Discount Stores,Specialty and Discount Stores,6.8,7.7,8.7,9.9,11.2,12.7,14.4,16.4,18.7,21.3,24.3,27.7,31.5
Brazil,By Retail Format,Department Stores,Department Stores,Department Stores,4.5,5.0,5.6,6.3,7.1,7.9,8.9,10.1,11.3,12.8,14.5,16.3,18.4
Brazil,By Retail Format,Warehouse Clubs,Warehouse Clubs,Warehouse Clubs,7.5,8.7,10.1,11.8,13.8,16.1,18.9,22.1,26.0,30.5,35.9,42.3,49.7
Brazil,By Retail Format,Pharmacies & Drugstores,Pharmacies & Drugstores,Pharmacies & Drugstores,3.5,4.0,4.5,5.0,5.6,6.4,7.2,8.1,9.2,10.4,11.8,13.4,15.1
Argentina,By Component,Hardware,Kiosk Scanner Devices,Single-plane Kiosk Scanners,0.7,0.8,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.6,1.7,1.9,2.0
Argentina,By Component,Hardware,Kiosk Scanner Devices,Multi-plane (Bioptic) Kiosk Scanners,1.7,1.9,2.1,2.3,2.5,2.7,3.0,3.3,3.6,4.0,4.4,4.8,5.3
Argentina,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.6,0.7,0.7
Argentina,By Component,Hardware,Dedicated / Retailer-Supplied Mobile Devices,Dedicated / Retailer-Supplied Mobile Devices,1.1,1.2,1.4,1.5,1.7,2.0,2.2,2.5,2.9,3.2,3.7,4.2,4.7
Argentina,By Component,Hardware,Smart-Cart Units,Smart-Cart Units,0.7,0.8,0.9,1.0,1.1,1.3,1.5,1.7,1.9,2.2,2.5,2.9,3.3
Argentina,By Component,Hardware,Kiosk Terminals / Display + Controller,Kiosk Terminals / Display + Controller,2.9,3.3,3.7,4.2,4.7,5.2,5.9,6.6,7.4,8.4,9.4,10.7,12.0
Argentina,By Component,Hardware,Payment Units,Payment Units,0.8,0.9,1.0,1.1,1.2,1.4,1.5,1.6,1.8,2.0,2.2,2.5,2.8
Argentina,By Component,Hardware,Kiosk Cabinet / Enclosure,Kiosk Cabinet / Enclosure,2.6,2.8,3.1,3.4,3.7,4.0,4.4,4.8,5.2,5.6,6.2,6.7,7.4
Argentina,By Component,Hardware,Receipt Printer,Receipt Printer,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.8,1.9,2.1,2.3,2.4,2.6
Argentina,By Component,Hardware,"Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)",1.3,1.4,1.6,1.7,1.9,2.2,2.4,2.7,3.0,3.4,3.8,4.2,4.7
Argentina,By Component,Software,Scanning & Decoding software,Scanning & Decoding software,1.4,1.6,1.8,2.0,2.2,2.4,2.7,3.0,3.3,3.7,4.1,4.6,5.1
Argentina,By Component,Software,Computer Vision Software,Computer Vision Software,0.4,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.3,1.5,1.7,2.0
Argentina,By Component,Software,POS & Payment Integration Software,POS & Payment Integration Software,1.3,1.5,1.7,1.9,2.1,2.4,2.7,3.0,3.4,3.8,4.4,4.9,5.5
Argentina,By Component,Software,Store Operations & Workflow Software,Store Operations & Workflow Software,1.1,1.2,1.3,1.5,1.7,1.9,2.2,2.5,2.9,3.3,3.7,4.2,4.8
Argentina,By Component,Software,"Others (Analytics & Dashboard Software, etc.)","Others (Analytics & Dashboard Software, etc.)",0.6,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.4,1.5,1.7,1.9,2.2
Argentina,By Component,Services,Managed Services,Managed Services,4.7,5.3,6.0,6.9,7.8,8.9,10.2,11.6,13.3,15.3,17.6,20.2,23.2
Argentina,By Component,Services,Professional Services,Professional Services,3.9,4.3,4.9,5.5,6.2,7.0,7.9,8.9,10.1,11.4,12.9,14.6,16.5
Argentina,By Product Type,Fixed-Position Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,9.7,10.7,11.8,13.0,14.3,15.8,17.5,19.4,21.4,23.8,26.3,29.1,32.2
Argentina,By Product Type,Fixed-Position Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,9.7,10.9,12.2,13.6,15.2,17.1,19.1,21.5,24.1,27.1,30.5,34.2,38.4
Argentina,By Product Type,Fixed-Position Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,4.0,4.4,4.9,5.5,6.1,6.7,7.5,8.3,9.3,10.4,11.6,13.0,14.4
Argentina,By Product Type,Mobile Self-Scanning Solutions,Dedicated Mobile Self-Scanning Devices,Dedicated Mobile Self-Scanning Devices,1.6,1.8,2.1,2.4,2.8,3.2,3.7,4.3,5.0,5.7,6.7,7.7,8.9
Argentina,By Product Type,Mobile Self-Scanning Solutions,Smartphone-Based Self-Scanning,Smartphone-Based Self-Scanning,0.6,0.7,0.9,1.0,1.2,1.4,1.7,2.0,2.3,2.7,3.2,3.8,4.5
Argentina,By Product Type,Mobile Self-Scanning Solutions,Smart-Cart-Based Self-Scanning,Smart-Cart-Based Self-Scanning,0.7,0.9,1.1,1.3,1.5,1.8,2.1,2.6,3.1,3.7,4.4,5.3,6.3
Argentina,By Model Type,Cash Model,Cash Model,Cash Model,8.2,9.0,9.9,10.8,11.9,13.2,14.6,16.1,17.8,19.7,21.7,24.0,26.4
Argentina,By Model Type,Cashless Model,Cashless Model,Cashless Model,18.2,20.5,23.0,25.9,29.2,32.9,37.1,41.9,47.4,53.7,61.0,69.1,78.3
Argentina,By Technology,Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),23.6,26.2,29.1,32.3,35.9,40.0,44.5,49.7,55.4,61.9,69.1,77.2,86.0
Argentina,By Technology,RFID-Based Scanning,RFID-Based Scanning,RFID-Based Scanning,0.9,1.0,1.2,1.3,1.5,1.7,1.9,2.1,2.4,2.7,3.1,3.5,4.0
Argentina,By Technology,Computer Vision and AI Scanning,Computer Vision and AI Scanning,Computer Vision and AI Scanning,1.9,2.2,2.6,3.1,3.7,4.4,5.2,6.2,7.3,8.8,10.4,12.4,14.8
Argentina,By Retail Format,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,13.8,15.4,17.2,19.2,21.5,24.1,26.9,30.2,33.9,38.1,42.7,48.0,53.8
Argentina,By Retail Format,Convenience Stores,Convenience Stores,Convenience Stores,3.5,4.0,4.5,5.0,5.7,6.4,7.2,8.2,9.3,10.5,11.9,13.6,15.4
Argentina,By Retail Format,Specialty and Discount Stores,Specialty and Discount Stores,Specialty and Discount Stores,2.9,3.2,3.5,3.9,4.3,4.8,5.4,6.0,6.6,7.4,8.3,9.2,10.3
Argentina,By Retail Format,Department Stores,Department Stores,Department Stores,1.7,1.9,2.1,2.3,2.5,2.7,3.0,3.3,3.7,4.1,4.5,4.9,5.5
Argentina,By Retail Format,Warehouse Clubs,Warehouse Clubs,Warehouse Clubs,2.9,3.3,3.8,4.3,4.9,5.7,6.5,7.4,8.5,9.8,11.3,13.1,15.1
Argentina,By Retail Format,Pharmacies & Drugstores,Pharmacies & Drugstores,Pharmacies & Drugstores,1.5,1.6,1.8,2.0,2.1,2.4,2.6,2.9,3.2,3.5,3.9,4.3,4.8
Mexico,By Component,Hardware,Kiosk Scanner Devices,Single-plane Kiosk Scanners,1.7,1.9,2.1,2.3,2.5,2.7,3.0,3.3,3.6,4.0,4.4,4.8,5.3
Mexico,By Component,Hardware,Kiosk Scanner Devices,Multi-plane (Bioptic) Kiosk Scanners,4.3,4.7,5.2,5.8,6.4,7.0,7.8,8.6,9.5,10.6,11.7,13.0,14.4
Mexico,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,0.6,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.5,1.7,1.8,2.1
Mexico,By Component,Hardware,Dedicated / Retailer-Supplied Mobile Devices,Dedicated / Retailer-Supplied Mobile Devices,2.1,2.4,2.7,3.1,3.5,4.0,4.5,5.2,5.9,6.7,7.7,8.7,9.9
Mexico,By Component,Hardware,Smart-Cart Units,Smart-Cart Units,1.3,1.5,1.7,1.9,2.2,2.5,2.9,3.3,3.8,4.3,4.9,5.7,6.5
Mexico,By Component,Hardware,Kiosk Terminals / Display + Controller,Kiosk Terminals / Display + Controller,6.3,7.1,8.0,9.0,10.1,11.3,12.8,14.5,16.4,18.5,20.9,23.7,26.8
Mexico,By Component,Hardware,Payment Units,Payment Units,1.6,1.8,2.0,2.2,2.4,2.7,3.0,3.3,3.7,4.2,4.6,5.1,5.7
Mexico,By Component,Hardware,Kiosk Cabinet / Enclosure,Kiosk Cabinet / Enclosure,5.4,6.0,6.5,7.2,7.8,8.6,9.4,10.3,11.3,12.5,13.7,15.1,16.6
Mexico,By Component,Hardware,Receipt Printer,Receipt Printer,1.8,1.9,2.1,2.3,2.5,2.7,2.9,3.2,3.5,3.8,4.1,4.5,4.9
Mexico,By Component,Hardware,"Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)",2.9,3.2,3.6,4.0,4.5,5.1,5.7,6.4,7.1,8.0,9.0,10.1,11.4
Mexico,By Component,Software,Scanning & Decoding software,Scanning & Decoding software,3.6,4.0,4.4,4.9,5.5,6.1,6.8,7.6,8.5,9.5,10.7,11.9,13.3
Mexico,By Component,Software,Computer Vision Software,Computer Vision Software,0.8,0.9,1.0,1.2,1.3,1.5,1.7,2.0,2.3,2.6,3.0,3.5,4.0
Mexico,By Component,Software,POS & Payment Integration Software,POS & Payment Integration Software,2.5,2.9,3.3,3.7,4.2,4.7,5.3,6.0,6.8,7.7,8.7,9.9,11.2
Mexico,By Component,Software,Store Operations & Workflow Software,Store Operations & Workflow Software,2.0,2.2,2.5,2.9,3.3,3.7,4.2,4.8,5.5,6.2,7.1,8.1,9.2
Mexico,By Component,Software,"Others (Analytics & Dashboard Software, etc.)","Others (Analytics & Dashboard Software, etc.)",1.0,1.1,1.2,1.4,1.5,1.7,1.9,2.2,2.4,2.7,3.1,3.5,3.9
Mexico,By Component,Services,Managed Services,Managed Services,6.3,7.8,9.7,12.0,14.7,17.9,21.7,26.2,31.6,38.1,45.7,54.5,65.0
Mexico,By Component,Services,Professional Services,Professional Services,6.9,7.8,8.9,10.1,11.4,12.9,14.6,16.6,18.8,21.4,24.3,27.6,31.3
Mexico,By Product Type,Fixed-Position Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,17.9,20.0,22.4,25.1,28.1,31.4,35.2,39.6,44.4,50.0,56.1,63.0,70.6
Mexico,By Product Type,Fixed-Position Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,18.8,21.3,24.2,27.4,31.1,35.4,40.2,45.8,52.2,59.5,67.8,77.2,87.8
Mexico,By Product Type,Fixed-Position Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,8.4,9.4,10.6,11.9,13.5,15.2,17.2,19.4,22.0,24.9,28.1,31.8,36.0
Mexico,By Product Type,Mobile Self-Scanning Solutions,Dedicated Mobile Self-Scanning Devices,Dedicated Mobile Self-Scanning Devices,3.2,3.8,4.4,5.1,6.0,7.0,8.2,9.6,11.2,13.2,15.5,18.1,21.2
Mexico,By Product Type,Mobile Self-Scanning Solutions,Smartphone-Based Self-Scanning,Smartphone-Based Self-Scanning,1.3,1.6,1.9,2.3,2.7,3.2,3.8,4.6,5.5,6.6,7.9,9.4,11.3
Mexico,By Product Type,Mobile Self-Scanning Solutions,Smart-Cart-Based Self-Scanning,Smart-Cart-Based Self-Scanning,1.5,1.8,2.1,2.6,3.1,3.8,4.6,5.6,6.8,8.2,10.0,12.1,14.7
Mexico,By Model Type,Cash Model,Cash Model,Cash Model,16.2,18.0,20.0,22.3,24.9,27.8,31.2,35.0,39.3,44.2,49.5,55.3,61.8
Mexico,By Model Type,Cashless Model,Cashless Model,Cashless Model,34.9,39.8,45.6,52.1,59.6,68.2,78.1,89.5,102.7,118.1,135.9,156.3,179.8
Mexico,By Technology,Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),45.4,51.1,57.7,65.1,73.6,83.1,94.0,106.5,120.7,136.9,155.3,176.0,199.2
Mexico,By Technology,RFID-Based Scanning,RFID-Based Scanning,RFID-Based Scanning,1.6,1.8,2.1,2.4,2.7,3.1,3.5,4.0,4.6,5.3,6.1,7.1,8.1
Mexico,By Technology,Computer Vision and AI Scanning,Computer Vision and AI Scanning,Computer Vision and AI Scanning,4.1,4.9,5.8,6.9,8.2,9.8,11.7,14.0,16.8,20.0,24.0,28.7,34.3
Mexico,By Retail Format,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,28.2,31.9,36.2,41.1,46.6,52.9,60.0,68.2,77.6,88.5,100.8,114.8,130.6
Mexico,By Retail Format,Convenience Stores,Convenience Stores,Convenience Stores,6.7,7.6,8.7,10.0,11.4,13.1,15.0,17.2,19.8,22.8,26.2,30.1,34.6
Mexico,By Retail Format,Specialty and Discount Stores,Specialty and Discount Stores,Specialty and Discount Stores,4.7,5.3,6.0,6.7,7.6,8.5,9.6,10.9,12.3,13.9,15.7,17.8,20.2
Mexico,By Retail Format,Department Stores,Department Stores,Department Stores,3.3,3.7,4.1,4.6,5.1,5.7,6.3,7.1,7.9,8.9,9.9,11.1,12.5
Mexico,By Retail Format,Warehouse Clubs,Warehouse Clubs,Warehouse Clubs,5.3,6.1,7.1,8.2,9.5,11.0,12.8,15.0,17.5,20.5,24.0,28.0,32.7
Mexico,By Retail Format,Pharmacies & Drugstores,Pharmacies & Drugstores,Pharmacies & Drugstores,2.9,3.2,3.5,3.9,4.4,4.9,5.5,6.2,6.9,7.8,8.8,9.8,11.0
Rest of Latin America,By Component,Hardware,Kiosk Scanner Devices,Single-plane Kiosk Scanners,0.7,0.7,0.8,0.9,0.9,1.0,1.1,1.2,1.3,1.5,1.6,1.8,2.0
Rest of Latin America,By Component,Hardware,Kiosk Scanner Devices,Multi-plane (Bioptic) Kiosk Scanners,1.8,1.9,2.1,2.3,2.5,2.8,3.1,3.4,3.8,4.2,4.6,5.1,5.6
Rest of Latin America,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.7,0.7,0.8
Rest of Latin America,By Component,Hardware,Dedicated / Retailer-Supplied Mobile Devices,Dedicated / Retailer-Supplied Mobile Devices,1.2,1.4,1.6,1.8,2.0,2.3,2.5,2.9,3.3,3.7,4.2,4.8,5.5
Rest of Latin America,By Component,Hardware,Smart-Cart Units,Smart-Cart Units,0.6,0.7,0.8,0.9,1.1,1.2,1.4,1.6,1.8,2.1,2.4,2.7,3.1
Rest of Latin America,By Component,Hardware,Kiosk Terminals / Display + Controller,Kiosk Terminals / Display + Controller,2.7,3.1,3.5,3.9,4.4,4.9,5.6,6.3,7.1,8.0,9.0,10.1,11.4
Rest of Latin America,By Component,Hardware,Payment Units,Payment Units,0.9,1.0,1.1,1.2,1.3,1.5,1.6,1.8,2.0,2.2,2.5,2.8,3.1
Rest of Latin America,By Component,Hardware,Kiosk Cabinet / Enclosure,Kiosk Cabinet / Enclosure,2.6,2.9,3.1,3.4,3.7,4.0,4.4,4.8,5.3,5.8,6.3,6.9,7.5
Rest of Latin America,By Component,Hardware,Receipt Printer,Receipt Printer,1.2,1.3,1.4,1.5,1.6,1.7,1.9,2.1,2.2,2.4,2.6,2.9,3.1
Rest of Latin America,By Component,Hardware,"Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)",1.2,1.3,1.4,1.6,1.8,2.0,2.2,2.5,2.8,3.1,3.5,3.9,4.4
Rest of Latin America,By Component,Software,Scanning & Decoding software,Scanning & Decoding software,1.5,1.7,1.9,2.1,2.3,2.5,2.8,3.1,3.5,3.9,4.3,4.8,5.4
Rest of Latin America,By Component,Software,Computer Vision Software,Computer Vision Software,0.4,0.4,0.5,0.5,0.6,0.7,0.8,0.9,1.0,1.2,1.4,1.6,1.8
Rest of Latin America,By Component,Software,POS & Payment Integration Software,POS & Payment Integration Software,1.3,1.5,1.6,1.9,2.1,2.3,2.6,3.0,3.4,3.8,4.3,4.9,5.5
Rest of Latin America,By Component,Software,Store Operations & Workflow Software,Store Operations & Workflow Software,1.0,1.1,1.3,1.5,1.6,1.9,2.1,2.4,2.7,3.1,3.5,4.0,4.6
Rest of Latin America,By Component,Software,"Others (Analytics & Dashboard Software, etc.)","Others (Analytics & Dashboard Software, etc.)",0.5,0.6,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.4,1.5,1.7,1.9
Rest of Latin America,By Component,Services,Managed Services,Managed Services,3.7,4.4,5.2,6.2,7.4,8.9,10.5,12.5,14.8,17.5,20.7,24.5,28.9
Rest of Latin America,By Component,Services,Professional Services,Professional Services,3.2,3.6,4.0,4.6,5.2,5.8,6.6,7.4,8.4,9.5,10.8,12.2,13.8
Rest of Latin America,By Product Type,Fixed-Position Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,8.6,9.6,10.6,11.8,13.2,14.7,16.3,18.3,20.4,22.8,25.5,28.5,31.8
Rest of Latin America,By Product Type,Fixed-Position Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,9.5,10.7,12.0,13.6,15.4,17.4,19.7,22.3,25.2,28.6,32.4,36.8,41.7
Rest of Latin America,By Product Type,Fixed-Position Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,4.1,4.6,5.1,5.7,6.4,7.2,8.1,9.1,10.2,11.5,13.0,14.6,16.4
Rest of Latin America,By Product Type,Mobile Self-Scanning Solutions,Dedicated Mobile Self-Scanning Devices,Dedicated Mobile Self-Scanning Devices,1.4,1.6,1.9,2.2,2.5,2.9,3.4,4.0,4.6,5.4,6.3,7.4,8.6
Rest of Latin America,By Product Type,Mobile Self-Scanning Solutions,Smartphone-Based Self-Scanning,Smartphone-Based Self-Scanning,0.5,0.6,0.7,0.9,1.0,1.2,1.4,1.7,2.0,2.4,2.9,3.4,4.1
Rest of Latin America,By Product Type,Mobile Self-Scanning Solutions,Smart-Cart-Based Self-Scanning,Smart-Cart-Based Self-Scanning,0.6,0.7,0.8,1.0,1.2,1.5,1.8,2.1,2.6,3.1,3.8,4.6,5.5
Rest of Latin America,By Model Type,Cash Model,Cash Model,Cash Model,7.9,8.8,9.8,10.9,12.0,13.3,14.8,16.4,18.3,20.4,22.8,25.4,28.3
Rest of Latin America,By Model Type,Cashless Model,Cashless Model,Cashless Model,16.7,18.9,21.4,24.3,27.7,31.5,36.0,41.0,46.8,53.5,61.1,69.8,79.8
Rest of Latin America,By Technology,Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),21.8,24.4,27.3,30.6,34.3,38.5,43.3,48.7,54.8,61.7,69.5,78.2,87.9
Rest of Latin America,By Technology,RFID-Based Scanning,RFID-Based Scanning,RFID-Based Scanning,0.9,1.0,1.2,1.3,1.5,1.7,1.9,2.2,2.5,2.9,3.3,3.7,4.3
